,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration,seed
7803,Truck41460,1002011.0,D,11.2,6197.0,6216.46037771723,19.4603777172296,132
7804,Truck41461,1002011.0,D,11.2,6202.0,6223.320325811271,21.320325811270457,132
7805,Truck41462,1002011.0,D,11.2,6207.0,6233.258069845362,26.258069845361796,132
7806,Truck41463,1002011.0,D,11.2,6212.0,6266.4981460665795,54.498146066579906,132
7807,Truck41464,1002011.0,D,11.2,6217.0,6242.778336594813,25.77833659481219,132
7808,Truck41465,1002011.0,D,11.2,6222.0,6278.8425386225,56.84253862250007,132
7809,Truck41466,1002011.0,D,11.2,6227.0,6268.517858038932,41.51785803893218,132
7810,Truck41467,1002011.0,D,11.2,6232.0,6287.294792069701,55.294792069700854,132
7811,Truck41468,1002011.0,D,11.2,6237.0,6261.037051787898,24.037051787898093,132
7812,Truck41469,1002011.0,D,11.2,6242.0,6296.259526038418,54.259526038417484,132
7813,Truck41470,1002011.0,D,11.2,6247.0,6271.279412643388,24.27941264338788,132
7814,Truck41471,1002011.0,D,11.2,6252.0,6292.9453776579885,40.945377657988715,132
7815,Truck41472,1002011.0,D,11.2,6257.0,6288.606568882537,31.606568882537328,132
7816,Truck41473,1002011.0,D,11.2,6262.0,6293.676400215723,31.676400215723124,132
7817,Truck41474,1002011.0,D,11.2,6267.0,6316.287856210962,49.28785621096132,132
7818,Truck41475,1002011.0,D,11.2,6272.0,6327.395488013465,55.39548801346546,132
7819,Truck41476,1002011.0,D,11.2,6277.0,6304.0898772114615,27.08987721146123,132
7820,Truck41477,1002011.0,D,11.2,6282.0,6320.207072353014,38.20707235301455,132
7821,Truck41478,1002011.0,D,11.2,6287.0,6315.047820559021,28.047820559020487,132
7822,Truck41479,1002011.0,D,11.2,6292.0,6326.800135123563,34.800135123563436,132
7823,Truck41480,1002011.0,D,11.2,6297.0,6351.536689050149,54.536689050149185,132
7824,Truck41481,1002011.0,D,11.2,6302.0,6321.21395040761,19.213950407610795,132
7825,Truck41482,1002011.0,D,11.2,6307.0,6349.430212744293,42.430212744293414,132
7826,Truck41483,1002011.0,D,11.2,6312.0,6346.846689221111,34.84668922111077,132
7827,Truck41484,1002011.0,D,11.2,6317.0,6354.579595748881,37.57959574888082,132
7828,Truck41485,1002011.0,D,11.2,6322.0,6376.275435878841,54.2754358788403,132
7829,Truck41486,1002011.0,D,11.2,6327.0,6377.870210870608,50.87021087060843,132
7830,Truck41487,1002011.0,D,11.2,6332.0,6364.6411318230275,32.64113182302728,132
7831,Truck41488,1002011.0,D,11.2,6337.0,6360.281213277687,23.28121327768724,132
7832,Truck41489,1002011.0,D,11.2,6342.0,6388.987407982424,46.98740798242372,132
7833,Truck41490,1002011.0,D,11.2,6347.0,6405.296053077481,58.29605307748069,132
7834,Truck41491,1002011.0,D,11.2,6352.0,6371.202115749887,19.2021157498867,132
7835,Truck41492,1002011.0,D,11.2,6357.0,6379.53118675244,22.531186752439854,132
7836,Truck41493,1002011.0,D,11.2,6362.0,6417.866217470193,55.866217470193476,132
7837,Truck41494,1002011.0,D,11.2,6367.0,6397.178566676957,30.178566676957793,132
7838,Truck41495,1002011.0,D,11.2,6372.0,6429.47785199901,57.47785199901064,132
7839,Truck41496,1002011.0,D,11.2,6377.0,6400.537805404891,23.537805404890637,132
7840,Truck41497,1002011.0,D,11.2,6382.0,6434.150404030293,52.15040403029383,132
7841,Truck41498,1002011.0,D,11.2,6387.0,6432.900650829446,45.90065082944564,132
7842,Truck41499,1002011.0,D,11.2,6392.0,6415.795543576571,23.795543576571163,132
7843,Truck41500,1002011.0,D,11.2,6397.0,6456.586734928521,59.5867349285208,132
7844,Truck41501,1002011.0,D,11.2,6402.0,6420.406548706551,18.406548706550932,132
7845,Truck41502,1002011.0,D,11.2,6407.0,6424.135851533927,17.13585153392699,132
7846,Truck41503,1002011.0,D,11.2,6412.0,6438.1619734951355,26.161973495135108,132
7847,Truck41504,1002011.0,D,11.2,6417.0,6465.120810216193,48.12081021619275,132
7848,Truck41505,1002011.0,D,11.2,6422.0,6445.855195542082,23.855195542081546,132
7849,Truck41506,1002011.0,D,11.2,6427.0,6477.15866628568,50.15866628567998,132
7850,Truck41507,1002011.0,D,11.2,6432.0,6480.949903809601,48.949903809601004,132
